created_at,message_experience,persuasion,number_of_recipients,is_first_email,is_last_email,is_verbose,is_replied_within_30,is_accepted_patch
2021-09-03 04:56:00+00:00,11.83,5.68,13.07,13.07,10.82,14.98,14.98,6.01
2021-09-03 04:58:00+00:00,13.25,6.0,12.6,12.6,11.53,16.3,16.3,5.55
2021-09-03 05:00:00+00:00,12.79,5.66,12.82,12.82,10.42,15.09,15.09,7.0
2021-09-03 05:02:00+00:00,12.74,5.53,12.72,12.72,9.96,16.51,16.51,6.55
2021-09-03 05:04:00+00:00,12.63,5.5,11.95,11.95,11.65,16.53,16.53,6.02
2021-09-03 05:06:00+00:00,12.3,4.69,11.97,11.97,10.46,15.29,15.29,6.02
2021-09-03 05:08:00+00:00,12.39,5.3,12.3,12.3,9.62,15.73,15.73,5.91
2021-09-03 05:10:00+00:00,12.74,5.54,13.83,13.83,9.2,15.51,15.51,5.9425
2021-09-03 05:12:00+00:00,13.16,4.84,12.56,12.56,10.23,14.52,14.52,5.975
2021-09-03 05:14:00+00:00,13.22,5.98,12.98,12.98,9.09,14.71,14.71,6.49
2021-09-03 05:16:00+00:00,12.36,6.39,12.95,12.95,9.97,15.04,15.04,6.67
2021-09-03 05:18:00+00:00,11.56,6.32,13.64,13.64,10.45,15.19,15.19,5.83
2021-09-03 05:20:00+00:00,13.1,6.45,13.37,13.37,9.96,14.52,14.52,6.45
2021-09-03 05:22:00+00:00,11.32,6.67,13.0,13.0,10.42,15.19,15.19,6.62
2021-09-03 05:24:00+00:00,11.53,6.23,12.25,12.25,10.81,14.28,14.28,6.62
2021-09-03 05:26:00+00:00,13.47,6.03,12.11,12.11,9.54,15.97,15.97,6.385
2021-09-03 05:28:00+00:00,12.14,5.24,12.88,12.88,9.21,16.23,16.23,6.15
2021-09-03 05:30:00+00:00,13.31,5.84,12.77,12.77,10.16,14.7,14.7,5.92
2021-09-03 05:32:00+00:00,12.46,5.86,12.82,12.82,8.15,14.85,14.85,7.11
2021-09-03 05:34:00+00:00,12.36,6.33,13.91,13.91,8.47,15.31,15.31,6.35
2021-09-03 05:36:00+00:00,13.29,6.6,13.67,13.67,9.07,15.75,15.75,7.55
2021-09-03 05:38:00+00:00,13.12,5.66,12.22,12.22,9.04,15.44,15.44,7.17
2021-09-03 05:40:00+00:00,13.69,7.28,13.31,13.31,9.64,15.43,15.43,6.85
2021-09-03 05:42:00+00:00,11.73,6.19,13.27,13.27,9.32,14.83,14.83,6.7725
2021-09-03 05:44:00+00:00,11.67,5.82,12.98,12.98,8.29,14.97,14.97,6.695
2021-09-03 05:46:00+00:00,12.02,6.56,13.16,13.16,9.35,15.6,15.6,6.21
2021-09-03 05:48:00+00:00,11.6,6.02,12.34,12.34,10.12,15.21,15.21,6.59
2021-09-03 05:50:00+00:00,11.09,5.77,13.93,13.93,9.12,15.8,15.8,6.35
2021-09-03 05:52:00+00:00,12.59,7.05,12.41,12.41,9.07,15.71,15.71,6.91
2021-09-03 05:54:00+00:00,12.26,6.44,13.25,13.25,8.55,15.55,15.55,7.15
2021-09-03 05:56:00+00:00,12.85,6.38,12.97,12.97,8.64,15.62,15.62,7.36
2021-09-03 05:58:00+00:00,10.89,6.76,12.93,12.93,8.07,15.76,15.76,7.1375
2021-09-03 06:00:00+00:00,11.32,6.85,13.96,13.96,8.66,15.85,15.85,6.915
2021-09-03 06:02:00+00:00,13.33,6.65,13.53,13.53,7.95,14.84,14.84,6.48
2021-09-03 06:04:00+00:00,12.93,5.61,13.14,13.14,8.65,14.93,14.93,8.24
2021-09-03 06:06:00+00:00,13.0,5.66,14.56,14.56,8.32,15.64,15.64,6.63
2021-09-03 06:08:00+00:00,11.33,6.98,12.51,12.51,8.28,14.64,14.64,7.23
2021-09-03 06:10:00+00:00,12.3,6.67,14.5,14.5,9.16,15.31,15.31,6.94
2021-09-03 06:12:00+00:00,13.07,6.76,14.46,14.46,7.85,15.09,15.09,6.81
2021-09-03 06:14:00+00:00,11.54,5.78,14.08,14.08,7.3,14.44,14.44,6.725
2021-09-03 06:16:00+00:00,12.6,6.59,13.83,13.83,8.41,16.22,16.22,6.64
2021-09-03 06:18:00+00:00,11.97,6.25,13.53,13.53,9.46,14.55,14.55,6.85
2021-09-03 06:20:00+00:00,13.5,6.93,13.88,13.88,7.12,14.93,14.93,7.04
2021-09-03 06:22:00+00:00,12.46,5.52,13.53,13.53,8.43,15.19,15.19,7.34
2021-09-03 06:24:00+00:00,13.11,6.45,14.93,14.93,7.6,15.41,15.41,6.48
2021-09-03 06:26:00+00:00,13.03,6.77,14.05,14.05,8.03,15.22,15.22,6.58
2021-09-03 06:28:00+00:00,12.02,6.12,13.57,13.57,7.05,16.02,16.02,6.81
2021-09-03 06:30:00+00:00,14.41,6.84,13.28,13.28,7.5,16.57,16.57,6.715
2021-09-03 06:32:00+00:00,12.47,7.5,13.73,13.73,7.71,15.98,15.98,6.62
2021-09-03 06:34:00+00:00,11.95,6.38,13.97,13.97,8.46,15.25,15.25,6.34
2021-09-03 06:36:00+00:00,14.19,6.32,13.32,13.32,8.0,15.75,15.75,6.3
2021-09-03 06:38:00+00:00,12.75,7.64,14.48,14.48,8.75,16.58,16.58,5.94
2021-09-03 06:40:00+00:00,12.8,7.67,14.07,14.07,7.84,16.41,16.41,6.65
2021-09-03 06:42:00+00:00,10.21,7.0,13.38,13.38,8.36,16.23,16.23,6.93
2021-09-03 06:44:00+00:00,12.93,7.02,14.51,14.51,8.36,16.71,16.71,6.74
2021-09-03 06:46:00+00:00,12.88,7.34,14.46,14.46,7.84,16.69,16.69,6.4575
2021-09-03 06:48:00+00:00,13.23,8.02,14.07,14.07,7.5,16.64,16.64,6.175
2021-09-03 06:50:00+00:00,12.39,6.18,13.32,13.32,8.53,15.82,15.82,6.83
2021-09-03 06:52:00+00:00,14.17,7.02,14.0,14.0,7.67,15.43,15.43,5.72
2021-09-03 06:54:00+00:00,12.65,6.76,13.34,13.34,8.15,16.21,16.21,6.06
2021-09-03 06:56:00+00:00,11.74,7.79,14.7,14.7,7.91,16.72,16.72,5.6
2021-09-03 06:58:00+00:00,12.59,7.39,12.61,12.61,8.34,16.79,16.79,6.45
2021-09-03 07:00:00+00:00,11.8,6.49,13.34,13.34,7.66,16.32,16.32,6.85
2021-09-03 07:02:00+00:00,12.67,5.95,13.12,13.12,6.91,16.68,16.68,6.885
2021-09-03 07:04:00+00:00,13.11,7.11,13.24,13.24,7.76,17.51,17.51,6.92
2021-09-03 07:06:00+00:00,12.6,6.21,12.69,12.69,7.41,17.41,17.41,7.72
2021-09-03 07:08:00+00:00,15.49,6.84,12.35,12.35,7.84,17.53,17.53,6.73
2021-09-03 07:10:00+00:00,13.54,4.81,12.69,12.69,8.04,16.93,16.93,6.82
2021-09-03 07:12:00+00:00,13.21,5.93,13.75,13.75,7.17,16.09,16.09,7.28
2021-09-03 07:14:00+00:00,12.92,5.75,13.57,13.57,8.17,18.12,18.12,6.49
2021-09-03 07:16:00+00:00,12.61,4.28,13.3,13.3,8.24,16.54,16.54,6.58
2021-09-03 07:18:00+00:00,12.71,6.4,12.65,12.65,7.16,16.62,16.62,6.5275
2021-09-03 07:20:00+00:00,14.3,6.12,13.25,13.25,7.09,17.66,17.66,6.475
2021-09-03 07:22:00+00:00,13.76,6.58,12.44,12.44,7.98,16.44,16.44,6.39
2021-09-03 07:24:00+00:00,14.17,6.29,11.86,11.86,6.64,16.4,16.4,6.96
2021-09-03 07:26:00+00:00,13.53,5.71,13.83,13.83,6.4,17.17,17.17,6.11
2021-09-03 07:28:00+00:00,14.02,5.42,13.75,13.75,6.49,16.52,16.52,7.19
2021-09-03 07:30:00+00:00,14.34,5.6,12.98,12.98,8.32,16.89,16.89,6.89
2021-09-03 07:32:00+00:00,13.18,6.58,13.49,13.49,7.38,15.79,15.79,6.47
2021-09-03 07:34:00+00:00,13.36,5.44,12.66,12.66,8.19,16.03,16.03,6.59
2021-09-03 07:36:00+00:00,13.46,6.07,12.52,12.52,7.48,15.98,15.98,6.710000000000001
2021-09-03 07:38:00+00:00,12.68,6.0,12.78,12.78,7.92,16.89,16.89,6.71
2021-09-03 07:40:00+00:00,13.37,6.76,12.59,12.59,7.21,16.05,16.05,8.34
2021-09-03 07:42:00+00:00,12.82,5.61,14.32,14.32,7.57,16.11,16.11,6.76
2021-09-03 07:44:00+00:00,14.96,5.37,12.79,12.79,7.82,16.82,16.82,6.69
2021-09-03 07:46:00+00:00,14.72,6.93,11.62,11.62,7.6,17.66,17.66,6.55
2021-09-03 07:48:00+00:00,13.69,5.8,11.73,11.73,7.53,17.16,17.16,6.25
2021-09-03 07:50:00+00:00,14.86,6.81,12.45,12.45,6.56,16.09,16.09,6.475
2021-09-03 07:52:00+00:00,13.74,6.0,12.3,12.3,8.39,17.31,17.31,6.7
2021-09-03 07:54:00+00:00,12.77,5.95,12.38,12.38,7.09,16.33,16.33,6.62
2021-09-03 07:56:00+00:00,16.54,5.56,12.96,12.96,7.76,17.05,17.05,7.38
2021-09-03 07:58:00+00:00,14.32,6.78,13.18,13.18,7.89,16.82,16.82,7.15
2021-09-03 08:00:00+00:00,14.09,6.32,12.18,12.18,7.22,17.1,17.1,7.8
2021-09-03 08:02:00+00:00,13.95,7.18,13.86,13.86,8.19,16.72,16.72,6.49
2021-09-03 08:04:00+00:00,14.04,6.37,12.93,12.93,7.91,17.21,17.21,6.48
2021-09-03 08:06:00+00:00,13.81,6.08,13.08,13.08,8.56,17.47,17.47,6.7775
2021-09-03 08:08:00+00:00,14.96,6.49,13.51,13.51,7.81,16.91,16.91,7.074999999999999
2021-09-03 08:10:00+00:00,14.72,7.18,13.49,13.49,8.34,16.66,16.66,6.48
2021-09-03 08:12:00+00:00,14.35,6.64,13.2,13.2,6.72,16.43,16.43,7.36
2021-09-03 08:14:00+00:00,14.45,6.66,14.02,14.02,8.09,17.28,17.28,7.02
2021-09-03 08:16:00+00:00,13.47,5.86,14.09,14.09,7.41,14.98,14.98,6.72
2021-09-03 08:18:00+00:00,14.58,6.96,13.27,13.27,7.14,15.98,15.98,6.69
2021-09-03 08:20:00+00:00,13.53,8.68,14.43,14.43,5.97,16.71,16.71,7.13
2021-09-03 08:22:00+00:00,13.91,6.85,13.0,13.0,8.57,16.12,16.12,7.0725
2021-09-03 08:24:00+00:00,12.46,8.17,12.34,12.34,7.79,16.62,16.62,7.015000000000001
2021-09-03 08:26:00+00:00,14.47,7.0,11.83,11.83,6.86,15.93,15.93,6.38
2021-09-03 08:28:00+00:00,15.37,6.47,13.38,13.38,7.21,16.22,16.22,7.02
2021-09-03 08:30:00+00:00,14.24,6.95,12.64,12.64,7.71,16.15,16.15,6.89
2021-09-03 08:32:00+00:00,14.93,5.35,11.85,11.85,8.42,16.19,16.19,6.63
2021-09-03 08:34:00+00:00,15.14,6.52,12.13,12.13,7.95,17.33,17.33,7.62
2021-09-03 08:36:00+00:00,14.07,6.93,13.54,13.54,9.05,16.64,16.64,7.34
2021-09-03 08:38:00+00:00,14.64,6.46,12.05,12.05,7.29,17.15,17.15,7.285
2021-09-03 08:40:00+00:00,13.4,6.36,13.14,13.14,6.84,17.2,17.2,7.23
2021-09-03 08:42:00+00:00,15.35,6.71,13.73,13.73,7.76,17.77,17.77,6.62
2021-09-03 08:44:00+00:00,15.46,6.97,12.05,12.05,7.53,15.93,15.93,7.1
2021-09-03 08:46:00+00:00,14.25,6.05,13.29,13.29,7.26,16.56,16.56,7.52
2021-09-03 08:48:00+00:00,14.39,5.35,12.96,12.96,7.55,16.82,16.82,6.58
2021-09-03 08:50:00+00:00,15.28,6.84,11.28,11.28,7.67,16.29,16.29,6.57
2021-09-03 08:52:00+00:00,15.0,6.76,12.6,12.6,7.36,15.93,15.93,7.27
2021-09-03 08:54:00+00:00,18.11,6.07,12.89,12.89,7.83,16.32,16.32,7.1575
2021-09-03 08:56:00+00:00,15.39,6.64,11.65,11.65,8.49,16.14,16.14,7.045
2021-09-03 08:58:00+00:00,15.65,6.77,12.13,12.13,7.58,16.89,16.89,7.53
2021-09-03 09:00:00+00:00,13.36,5.72,12.49,12.49,7.62,15.25,15.25,6.965
2021-09-03 09:02:00+00:00,14.98,5.83,12.53,12.53,7.4,13.84,13.84,6.4
2021-09-03 09:04:00+00:00,15.12,6.09,12.62,12.62,8.4,15.17,15.17,6.74
2021-09-03 09:06:00+00:00,15.47,7.64,12.67,12.67,7.14,15.86,15.86,7.12
2021-09-03 09:08:00+00:00,14.62,7.66,12.14,12.14,7.89,14.7,14.7,6.47
2021-09-03 09:10:00+00:00,17.45,6.76,13.24,13.24,6.8,14.97,14.97,6.762499999999999
2021-09-03 09:12:00+00:00,16.14,9.42,12.1,12.1,6.92,14.54,14.54,7.055
2021-09-03 09:14:00+00:00,15.51,7.32,12.09,12.09,8.0,15.83,15.83,6.67
2021-09-03 09:16:00+00:00,17.79,8.36,12.79,12.79,7.11,14.5,14.5,6.42
2021-09-03 09:18:00+00:00,17.96,6.41,12.97,12.97,7.12,14.49,14.49,6.96
2021-09-03 09:20:00+00:00,18.33,5.93,13.31,13.31,8.38,14.55,14.55,6.67
2021-09-03 09:22:00+00:00,18.09,6.71,13.0,13.0,7.88,15.16,15.16,6.61
2021-09-03 09:24:00+00:00,20.04,7.14,12.31,12.31,7.78,16.17,16.17,7.62
2021-09-03 09:26:00+00:00,19.82,5.61,12.75,12.75,7.95,15.29,15.29,6.865
2021-09-03 09:28:00+00:00,19.97,7.59,13.19,13.19,8.12,14.53,14.53,6.109999999999999
2021-09-03 09:30:00+00:00,19.21,7.43,12.47,12.47,8.11,14.8,14.8,6.67
2021-09-03 09:32:00+00:00,18.47,7.11,13.58,13.58,7.41,14.51,14.51,6.45
2021-09-03 09:34:00+00:00,18.71,7.47,11.6,11.6,6.89,14.15,14.15,6.64
2021-09-03 09:36:00+00:00,19.53,7.84,11.72,11.72,7.89,14.46,14.46,7.16
2021-09-03 09:38:00+00:00,19.53,5.4,13.16,13.16,7.42,14.64,14.64,5.65
2021-09-03 09:40:00+00:00,19.79,6.03,13.44,13.44,7.56,13.88,13.88,5.91
2021-09-03 09:42:00+00:00,19.62,6.7,13.19,13.19,8.16,13.9,13.9,6.23
2021-09-03 09:44:00+00:00,20.96,6.53,13.85,13.85,7.71,15.3,15.3,6.550000000000001
2021-09-03 09:46:00+00:00,19.95,6.5,13.1,13.1,7.8,14.35,14.35,6.83
2021-09-03 09:48:00+00:00,20.53,7.98,13.3,13.3,6.72,14.26,14.26,7.14
2021-09-03 09:50:00+00:00,21.16,7.09,12.65,12.65,7.5,13.03,13.03,6.39
2021-09-03 09:52:00+00:00,19.98,9.04,14.07,14.07,7.7,14.42,14.42,6.83
2021-09-03 09:54:00+00:00,22.07,8.47,12.88,12.88,7.69,14.75,14.75,6.35
2021-09-03 09:56:00+00:00,23.89,7.46,13.69,13.69,7.69,14.75,14.75,5.75
2021-09-03 09:58:00+00:00,20.33,8.9,13.43,13.43,8.51,13.66,13.66,6.4975000000000005
2021-09-03 10:00:00+00:00,22.19,8.21,13.61,13.61,7.2,14.37,14.37,7.245
2021-09-03 10:02:00+00:00,22.47,8.52,14.14,14.14,6.73,15.14,15.14,6.75
2021-09-03 10:04:00+00:00,23.11,7.36,13.3,13.3,8.33,14.64,14.64,5.95
2021-09-03 10:06:00+00:00,23.82,9.53,12.93,12.93,7.05,15.8,15.8,6.0
2021-09-03 10:08:00+00:00,23.43,9.38,12.83,12.83,8.52,14.83,14.83,6.26
2021-09-03 10:10:00+00:00,22.97,9.42,13.21,13.21,8.0,14.93,14.93,6.3
2021-09-03 10:12:00+00:00,25.29,8.53,13.27,13.27,8.46,15.12,15.12,6.04
2021-09-03 10:14:00+00:00,24.34,9.45,13.03,13.03,8.95,14.33,14.33,6.5825
2021-09-03 10:16:00+00:00,26.03,9.17,12.19,12.19,8.76,14.12,14.12,7.125
2021-09-03 10:18:00+00:00,24.98,8.48,12.95,12.95,9.08,13.38,13.38,7.31
2021-09-03 10:20:00+00:00,25.82,6.76,13.45,13.45,8.2,13.67,13.67,7.43
2021-09-03 10:22:00+00:00,25.09,9.0,13.84,13.84,8.62,14.22,14.22,7.73
2021-09-03 10:24:00+00:00,26.54,7.88,12.44,12.44,8.48,14.95,14.95,6.02
2021-09-03 10:26:00+00:00,26.09,6.71,13.02,13.02,7.43,14.58,14.58,11.56
2021-09-03 10:28:00+00:00,25.8,7.53,12.33,12.33,7.54,14.38,14.38,11.62
2021-09-03 10:30:00+00:00,26.73,6.75,12.79,12.79,7.46,13.95,13.95,10.985
2021-09-03 10:32:00+00:00,26.72,7.45,13.89,13.89,7.58,14.4,14.4,10.350000000000001
2021-09-03 10:34:00+00:00,26.47,7.14,12.49,12.49,7.56,13.58,13.58,9.04
2021-09-03 10:36:00+00:00,26.98,5.93,12.75,12.75,8.56,13.98,13.98,7.28
2021-09-03 10:38:00+00:00,28.67,6.68,13.07,13.07,7.82,13.78,13.78,7.31
2021-09-03 10:40:00+00:00,28.75,6.18,13.74,13.74,8.78,13.74,13.74,7.88
2021-09-03 10:42:00+00:00,29.39,7.63,13.14,13.14,7.64,13.82,13.82,8.51
2021-09-03 10:44:00+00:00,28.03,6.93,13.46,13.46,8.52,13.68,13.68,8.92
2021-09-03 10:46:00+00:00,28.2,6.81,14.12,14.12,7.45,13.98,13.98,7.9525
2021-09-03 10:48:00+00:00,29.81,7.86,13.19,13.19,8.65,15.21,15.21,6.984999999999999
2021-09-03 10:50:00+00:00,27.77,6.07,12.84,12.84,7.51,13.56,13.56,6.75
2021-09-03 10:52:00+00:00,30.22,7.12,12.77,12.77,7.45,14.2,14.2,6.96
2021-09-03 10:54:00+00:00,29.74,8.26,12.64,12.64,6.78,14.29,14.29,6.2
2021-09-03 10:56:00+00:00,28.68,9.14,12.09,12.09,6.96,14.32,14.32,7.83
2021-09-03 10:58:00+00:00,29.89,6.39,13.82,13.82,8.45,14.12,14.12,6.93
2021-09-03 11:00:00+00:00,30.79,7.79,13.74,13.74,8.54,14.58,14.58,7.38
2021-09-03 11:02:00+00:00,29.35,8.25,12.88,12.88,7.74,14.58,14.58,7.074999999999999
2021-09-03 11:04:00+00:00,30.38,7.93,12.64,12.64,8.72,14.0,14.0,6.77
2021-09-03 11:06:00+00:00,30.37,8.11,12.98,12.98,8.09,14.16,14.16,7.13
2021-09-03 11:08:00+00:00,30.78,8.31,13.32,13.32,8.79,13.93,13.93,6.44
2021-09-03 11:10:00+00:00,30.39,8.88,14.42,14.42,8.46,13.98,13.98,6.79
2021-09-03 11:12:00+00:00,31.78,9.11,13.0,13.0,8.72,13.69,13.69,7.0
2021-09-03 11:14:00+00:00,31.15,8.31,14.75,14.75,8.51,13.55,13.55,6.5
2021-09-03 11:16:00+00:00,31.95,7.57,13.23,13.23,8.07,13.17,13.17,6.35
2021-09-03 11:18:00+00:00,31.48,7.08,14.25,14.25,7.57,13.25,13.25,6.1525
2021-09-03 11:20:00+00:00,32.91,7.47,14.41,14.41,8.03,14.58,14.58,5.955
2021-09-03 11:22:00+00:00,31.91,7.59,13.34,13.34,7.98,14.48,14.48,6.85
2021-09-03 11:24:00+00:00,32.93,8.12,13.62,13.62,7.29,15.16,15.16,7.08
2021-09-03 11:26:00+00:00,33.31,8.53,13.72,13.72,7.78,14.12,14.12,7.19
2021-09-03 11:28:00+00:00,32.7,7.0,13.77,13.77,7.75,14.44,14.44,7.47
2021-09-03 11:30:00+00:00,32.61,5.96,13.89,13.89,7.81,14.77,14.77,6.76
2021-09-03 11:32:00+00:00,32.18,6.96,14.82,14.82,8.39,14.57,14.57,6.69
2021-09-03 11:34:00+00:00,32.93,6.63,13.03,13.03,8.4,14.67,14.67,6.630000000000001
2021-09-03 11:36:00+00:00,33.82,7.72,13.88,13.88,7.64,13.62,13.62,6.57
2021-09-03 11:38:00+00:00,34.93,6.73,13.49,13.49,8.68,14.77,14.77,7.68
2021-09-03 11:40:00+00:00,33.48,5.18,13.58,13.58,7.67,14.34,14.34,7.47
2021-09-03 11:42:00+00:00,33.69,8.02,12.59,12.59,6.82,14.61,14.61,7.49
2021-09-03 11:44:00+00:00,33.07,7.04,12.39,12.39,7.75,15.41,15.41,7.13
2021-09-03 11:46:00+00:00,33.86,7.22,13.25,13.25,8.26,14.64,14.64,8.42
2021-09-03 11:48:00+00:00,34.51,8.93,13.33,13.33,7.51,14.71,14.71,7.76
2021-09-03 11:50:00+00:00,33.47,7.95,13.57,13.57,8.44,14.92,14.92,7.6850000000000005
2021-09-03 11:52:00+00:00,34.03,6.26,12.91,12.91,7.68,14.91,14.91,7.61
2021-09-03 11:54:00+00:00,33.49,8.04,12.07,12.07,7.07,15.93,15.93,8.61
2021-09-03 11:56:00+00:00,35.16,7.07,12.19,12.19,7.67,15.67,15.67,7.02
2021-09-03 11:58:00+00:00,33.93,8.46,13.63,13.63,6.82,15.58,15.58,6.62
2021-09-03 12:00:00+00:00,34.37,7.75,12.35,12.35,7.33,15.52,15.52,6.98
2021-09-03 12:02:00+00:00,33.89,8.51,13.84,13.84,8.26,14.47,14.47,7.02
2021-09-03 12:04:00+00:00,35.53,9.24,12.61,12.61,7.49,14.0,14.0,6.82
2021-09-03 12:06:00+00:00,35.68,8.58,12.96,12.96,7.0,14.61,14.61,6.84
2021-09-03 12:08:00+00:00,33.95,9.34,14.28,14.28,6.53,14.54,14.54,6.859999999999999
2021-09-03 12:10:00+00:00,33.19,9.28,13.0,13.0,6.71,14.83,14.83,7.08
2021-09-03 12:12:00+00:00,35.53,7.83,12.14,12.14,7.41,14.66,14.66,7.13
2021-09-03 12:14:00+00:00,35.94,8.97,13.33,13.33,7.84,15.09,15.09,7.2
2021-09-03 12:16:00+00:00,34.63,9.44,13.85,13.85,7.34,14.74,14.74,7.07
2021-09-03 12:18:00+00:00,34.44,8.57,13.2,13.2,7.29,14.96,14.96,7.81
2021-09-03 12:20:00+00:00,34.94,7.9,13.11,13.11,7.62,15.19,15.19,6.85
2021-09-03 12:22:00+00:00,34.71,7.97,13.05,13.05,7.89,15.41,15.41,6.9075
2021-09-03 12:24:00+00:00,35.11,6.79,13.68,13.68,8.47,15.67,15.67,6.965
2021-09-03 12:26:00+00:00,34.61,8.43,13.51,13.51,7.68,15.74,15.74,7.39
2021-09-03 12:28:00+00:00,34.5,8.42,13.36,13.36,8.11,16.2,16.2,6.83
2021-09-03 12:30:00+00:00,36.12,7.0,12.9,12.9,7.62,15.74,15.74,8.09
2021-09-03 12:32:00+00:00,35.34,7.21,12.66,12.66,8.42,14.67,14.67,7.59
2021-09-03 12:34:00+00:00,34.92,8.2,12.74,12.74,7.75,16.8,16.8,7.48
2021-09-03 12:36:00+00:00,35.93,7.67,14.6,14.6,7.1,15.32,15.32,6.67
2021-09-03 12:38:00+00:00,36.18,8.52,13.36,13.36,6.22,16.19,16.19,6.7125
2021-09-03 12:40:00+00:00,35.86,9.18,12.18,12.18,7.96,15.76,15.76,6.755
2021-09-03 12:42:00+00:00,34.28,8.33,12.72,12.72,7.16,15.7,15.7,7.61
2021-09-03 12:44:00+00:00,34.17,10.32,13.51,13.51,7.49,15.14,15.14,8.79
2021-09-03 12:46:00+00:00,34.38,10.4,12.85,12.85,7.87,16.45,16.45,7.16
2021-09-03 12:48:00+00:00,34.12,10.93,14.42,14.42,7.62,15.72,15.72,7.59
2021-09-03 12:50:00+00:00,34.83,11.72,12.71,12.71,7.81,15.6,15.6,8.06
2021-09-03 12:52:00+00:00,33.2,10.05,12.48,12.48,7.68,16.36,16.36,7.31
2021-09-03 12:54:00+00:00,32.28,10.29,12.32,12.32,7.6,15.97,15.97,7.445
2021-09-03 12:56:00+00:00,31.71,12.21,12.11,12.11,6.46,16.81,16.81,7.58
2021-09-03 12:58:00+00:00,33.21,11.81,11.93,11.93,6.64,16.81,16.81,7.75
2021-09-03 13:00:00+00:00,32.05,12.0,12.44,12.44,6.95,17.14,17.14,7.92
2021-09-03 13:02:00+00:00,32.62,12.54,12.55,12.55,7.09,16.6,16.6,7.8
2021-09-03 13:04:00+00:00,31.81,12.75,11.63,11.63,8.02,16.67,16.67,7.4
2021-09-03 13:06:00+00:00,32.37,14.43,12.85,12.85,6.92,16.45,16.45,7.61
2021-09-03 13:08:00+00:00,31.3,14.38,12.62,12.62,6.15,17.82,17.82,7.44
2021-09-03 13:10:00+00:00,31.38,15.86,11.43,11.43,6.97,16.05,16.05,7.7675
2021-09-03 13:12:00+00:00,30.66,15.75,11.11,11.11,6.84,16.54,16.54,8.094999999999999
2021-09-03 13:14:00+00:00,30.46,17.02,12.91,12.91,6.53,16.97,16.97,8.31
2021-09-03 13:16:00+00:00,30.38,16.27,12.52,12.52,6.25,16.91,16.91,8.62
2021-09-03 13:18:00+00:00,30.09,15.8,12.36,12.36,6.02,16.75,16.75,12.62
2021-09-03 13:20:00+00:00,30.53,15.66,12.79,12.79,6.98,17.44,17.44,11.45
2021-09-03 13:22:00+00:00,29.22,16.18,11.75,11.75,7.72,16.81,16.81,7.91
2021-09-03 13:24:00+00:00,27.0,14.58,12.36,12.36,6.62,17.04,17.04,7.62
2021-09-03 13:26:00+00:00,27.73,13.05,12.98,12.98,6.93,17.1,17.1,7.762499999999999
2021-09-03 13:28:00+00:00,29.22,16.05,12.91,12.91,6.9,17.42,17.42,7.904999999999999
2021-09-03 13:30:00+00:00,29.29,14.39,11.75,11.75,4.96,15.87,15.87,7.41
2021-09-03 13:32:00+00:00,27.5,15.58,12.68,12.68,6.5,16.662499999999998,16.662499999999998,7.17
2021-09-03 13:34:00+00:00,29.0,15.32,11.36,11.36,5.2,17.455,17.455,7.35
2021-09-03 13:36:00+00:00,28.57,14.64,13.0,13.0,5.49,18.25,18.25,7.47
2021-09-03 13:38:00+00:00,30.24,13.26,12.64,12.64,5.54,17.49,17.49,7.69
2021-09-03 13:40:00+00:00,29.59,12.58,11.93,11.93,5.04,16.3,16.3,6.48
2021-09-03 13:42:00+00:00,28.66,12.86,12.98,12.98,5.18,17.86,17.86,7.0125
2021-09-03 13:44:00+00:00,27.2,13.29,11.05,11.05,6.0,17.42,17.42,7.545
2021-09-03 13:46:00+00:00,27.67,13.17,12.05,12.05,6.0,18.03,18.03,7.17
2021-09-03 13:48:00+00:00,28.06,15.74,12.24,12.24,7.03,17.71,17.71,7.04
2021-09-03 13:50:00+00:00,26.36,14.25,12.84,12.84,5.91,17.98,17.98,7.25
2021-09-03 13:52:00+00:00,26.76,13.93,13.8,13.8,5.45,17.49,17.49,7.07
2021-09-03 13:54:00+00:00,26.54,13.44,14.02,14.02,4.97,18.28,18.28,7.78
2021-09-03 13:56:00+00:00,27.02,15.76,11.43,11.43,6.11,18.67,18.67,7.96
2021-09-03 13:58:00+00:00,25.36,13.74,13.21,13.21,6.4,18.47,18.47,7.2675
2021-09-03 14:00:00+00:00,27.25,14.47,13.12,13.12,5.31,19.21,19.21,6.575
2021-09-03 14:02:00+00:00,26.46,14.97,12.65,12.65,4.68,19.25,19.25,6.15
2021-09-03 14:04:00+00:00,24.56,15.66,11.88,11.88,4.52,17.74,17.74,5.84
2021-09-03 14:06:00+00:00,25.5,13.68,11.79,11.79,5.41,17.93,17.93,7.51
2021-09-03 14:08:00+00:00,27.76,15.35,12.61,12.61,4.84,18.86,18.86,8.96
2021-09-03 14:10:00+00:00,26.0,14.75,12.41,12.41,4.79,18.77,18.77,5.72
2021-09-03 14:12:00+00:00,25.29,14.71,11.82,11.82,5.09,18.65,18.65,6.48
2021-09-03 14:14:00+00:00,24.07,15.02,10.79,10.79,5.47,19.21,19.21,6.73
2021-09-03 14:16:00+00:00,23.67,11.95,13.21,13.21,6.08,18.69,18.69,6.98
2021-09-03 14:18:00+00:00,24.18,11.93,12.14,12.14,5.25,18.83,18.83,6.3
